Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,1.04817584704435,1.59934267687127,-0.628666351905437,2.35834218111899,2.10669525325974,1.41299367250002,2.33629652937944,3.58865942535427,3.42137379882455,3.92366922704063,1.98372141863292,1.13553148214601,0.823160756684118,2.82975292869891,1.66321998030079,2.44932360111885,2.42473624337305,0.254945960124005,-2.87331382849631,1.94943762312663,2.19270063266654,0.313134751077172,0.576326674771792,0.956183052371557,1.1129123405747,1.09546440372048,2.29141999417021,1.86506607081999,1.84297181445896,-7.78458649167871,6.81658913649873
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,5.28182639834429,3.87941908037517,4.85000055379412,3.29999973947747,4.11241897162861,4.60246115564627,4.19635744019571,4.70039078427911,4.39999682545296,3.70000008164408,4.00000012807919,4.49999955900331,5.200000133101,5.59999999077445,5.90000381855107,6.39991260618034,4.34681910440079,9.14979893831817,4.84448705175076,7.89971194051621,14.0471235803149,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941648320653,5.35647789699578
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,3.0999994113015,0.700000209365783,-1.60000018360918,2.00000026068379,2.09971973736229,2.86212880203753,4.48419902004329,3.89490502829646,3.07259669091249,3.91977071728951,4.13161225295717,3.92287165291359,5.7945314727466,5.06099220398106,0.599142188605043,5.65243362169147,3.27374690421107,-0.335172341805816,-4.30073367269142,-5.47821774237963,-10.1493148298685,-7.08669678638024,-2.51599722189651,0.475695947137041,-0.196087629724133,-0.487173294301954,1.09214912017283,1.66842863602514,1.8843417847952,-9.00404364202146,8.43442550167381
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,..,-3.06418034654369,-0.576108517766556,2.94715455629861,1.48952547622301,0.082413297607502,3.1431221936127,3.90000450119636,3.07102686649078,4.47919473197571,4.07408803273854,4.7412865464827,4.07424974585209,5.00462069164915,4.29427761009178,3.9460668802932,0.277372772325805,1.00394302900897,-6.59786721850169,1.0762540427767,1.86683747544298,-1.25022602347063,1.80252210082266,4.23220980614269,3.7073159793626,2.20100189293856,4.27197601620695,5.36233225929902,4.85779236030737,-4.54726382323224,7.11731531479809
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,12.7161484424099,3.29798191958015,-1.47101148218289,-1.69828611909215,2.40104455220049,6.35052601873582,1.35039927430046,2.08001178027143,2.00269623253462,5.84552747578222,2.39217271207832,8.07882927975207,8.63929839720046,4.33666597851055,3.18980408728862,4.99979526181171,8.15577352358534,0.250856553494089,1.00738545790475,5.79793830169604,2.64571791806256,-3.7471713986414,-1.52197920494163,4.98477506709494,-1.42488493937491,8.8150866425182,2.75850524578875,-2.25386360686099,-2.65820666195272,3.33028845926594,4.71977773157164
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,6.77581744104965,6.49750651682714,6.49640812045304,7.53997109551439,8.22000739903493,7.81818707670867,4.69987885390397,-13.1267254923818,0.79112608199847,4.9200677470169,3.64346644721492,4.49947539085763,4.78036912167656,5.03087394501685,5.69257130383384,5.50095178520348,6.34502222667214,6.01370360009123,4.62887118256153,6.22385418062366,6.16978420771008,6.03005065305615,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06500494092904,3.69124011191289
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,3.52335723533228,0.900586066360461,-0.459219716150798,1.08338317429946,2.63099961644897,3.13387099280445,0.981228732132223,-1.27033049463975,-0.333929957747415,2.76464755143648,0.386103426145752,0.0419624993125609,1.53512549928013,2.1861156944216,1.80390087227372,1.37235012762038,1.48396941163492,-1.22428900072828,-5.69323635882266,4.09791791930137,0.0238095237748297,1.37475099920874,2.0051001767726,0.296205514142628,1.56062669674904,0.753826745903538,1.67533175166503,0.584068067242868,-0.240350840922716,-4.50690454226634,1.65707111732294
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,0.358352602582656,4.63119294695356,-2.03511877571265,-1.81492448346319,-0.0726647666765956,4.19592404526841,2.937099419752,2.58125410282553,0.584126894585225,5.01593475720539,5.91768465163287,15.3291557381864,7.34719497034284,9.25055822849694,6.43851652509105,6.05942803125548,6.59113036073542,6.764472777848,8.03692510189684,8.00565591528178,5.30792420366642,4.23006117510553,6.67133539288378,6.30971865572383,2.65269329541835,-1.61686894991816,0.805886619542704,1.92275734157302,2.2084292771582,-1.79425308233591,3.64718654100696
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,5.55409549607184,3.41835689136043,8.32629252048933,6.40363574309315,11.5232438086154,9.07211458169775,5.10000186341611,4.90526548422223,8.05394837640696,3.14190733850195,5.18366112627659,8.73268576387758,6.47325867144963,6.8072333442985,6.33256511621872,10.7847443862972,8.41242596545275,8.70875190133074,6.80151734798953,5.63761163805265,9.39165549281067,3.83745560591568,3.58690582633201,5.10630732438464,5.18785986246098,4.78100029146333,3.13140551787743,6.30392378088412,6.43874503364799,2.95130642159407,3.53658034070898
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vietnam,VNM,5.96084393260566,8.64604745955329,8.07273065712255,8.83898095239759,9.54048017490243,9.34001749598701,8.15208414330084,5.76445546394677,4.77358688057062,6.78731640822518,6.19289331181048,6.32082098771343,6.89906349173799,7.53641061182529,7.54724772722395,6.97795481183401,7.12950448396441,5.66177120802303,5.39789754276939,6.42323821717319,6.41317768937854,5.50454561980331,5.5535002447951,6.42224665601026,6.98716672377549,6.69000921330894,6.94018778219049,7.464991257446,7.3592809998546,2.86541194612104,2.56155114232494
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Argentina,ARG,10.4079805067478,9.14438578732084,8.89036097384212,5.66036736265679,-3.19822832378449,5.29264163274755,8.00303481143141,3.49591358911955,-3.51970213536799,-0.831529258354507,-4.61377911785782,-13.204426698983,10.2012171383515,1.0693667159896,8.67093621470445,17.7511048160095,9.74181742268543,4.16270711641778,-6.49080106758684,9.68269926650424,6.54093087375038,-0.490666809970122,2.66178114074633,-2.39304755752542,2.92661670877277,-2.4386212715921,2.3888555811745,-3.68789011663334,-2.30715341123422,-8.65514311084952,11.0053413448789
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Brazil,BRA,1.44426087363799,-0.20573733781562,4.3530119841009,4.34133788539626,6.82819076342255,2.26495056781901,3.06376185682322,-0.0811704019774879,-0.518358272511151,4.61081986767489,1.03260969968485,2.93627878100662,1.33386231611755,5.97354280128637,3.28516881973906,4.3448170490018,6.4685194223923,4.73852978397633,0.115282149021738,6.52694048172411,4.50958536274047,2.01437925553051,4.18057080454321,0.0308902754941869,-3.54183101039834,-3.50735746053654,1.56887768609235,0.848044431468239,1.33252106595127,-3.33890483132726,3.98344813993914
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Belarus,BLR,-1.19999557046027,-9.60000139597707,-7.60000184221087,-12.0232223023342,-10.3459954417723,2.97469129225144,11.1214650269976,8.38692054909849,3.87742791689909,5.43960620845331,4.75878367420538,5.14904766411703,7.31406566764889,11.2669433024016,9.62355017419165,9.56234867787764,8.04703044264383,9.76125124337159,-0.526262982691478,7.93031474631346,6.12187515225833,0.492671123620852,-0.316045233781807,2.25399595351072,-5.08536223419443,-2.88245118772467,3.5118336289181,3.29062785262062,2.10373337157606,-2.06347986746438,2.69340819100113
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.39685972409015,4.12010079737925,5.07650870656502,-36.1606570252006,0.186444809479809,4.51815802925188,4.85135417429687,7.59246811349792,6.78672859332907,2.96891923766375,-0.722206431983011,2.0921718848798
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Canada,CAN,..,..,..,..,..,..,..,3.67645087336876,5.14237721068741,5.90402907332555,1.60670784861611,3.34098283025848,1.82744431394211,3.3690580712347,3.29367256286241,3.10904638695513,2.18097568009865,0.988540206771887,-3.13214729687614,2.78788248770215,3.2207223049532,1.89309648319018,2.59459142167509,2.77867583279058,0.783976065450091,1.32385808110831,2.97271887811823,2.32625006593436,2.31728874947321,-5.05994980850393,4.93699247319425
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Chile,CHL,7.91423035091124,12.10323376631,7.23828159918854,4.01346701759104,9.38651874051408,6.68171958542847,7.59656178228197,5.13069460999222,-0.863583880278568,4.26834550477091,3.4951204004871,2.69446685147558,3.45869105348598,3.72607007607132,4.8185250896685,1.67206319254491,6.34849241786746,7.2990187927327,-0.139371003973267,5.97173472985332,3.64780592177641,10.4987267812974,4.56671823521329,1.84823604969434,4.29160507598748,1.37979064723214,0.128112899323199,3.83933125680986,1.18349698094336,-8.6970208511613,12.1395880552778
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,China,CHN,..,..,..,..,..,10.0325062661258,9.49812778057229,7.40971768861689,7.90821543933325,8.57566483997888,8.09754219394982,9.51347025268146,10.4200681554998,10.4563394052613,10.9239587364837,13.2686176892996,14.6878539483107,10.0728406759952,8.55978703187338,10.3422492111073,8.99853861661326,8.62703843899118,7.14425556746663,8.43609316087051,6.39648224778206,6.82606786933833,7.34181889940106,6.42187954990359,6.12236509518492,1.71274028228892,7.9883235304617
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Czechia,CZE,..,..,-0.139549277309953,2.92442479669836,..,..,..,..,..,..,..,..,..,..,6.81176279396398,5.05471376051945,5.29160814781828,3.13197643440384,-5.55745751123695,1.89597242372039,1.2159086461288,0.972505679688467,-0.0180706053842954,1.61709143435623,5.3816714233264,2.62211318797961,6.46078853253567,3.41811145478694,2.4161661243436,-4.48507390951389,4.10061267144563
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.64306160496433,10.5787208835979,10.2010266454453,10.2496979607503,9.50953385803746,9.27622147527276,6.97963158699409,8.18236201452613,6.09884297947461,5.70699920318528
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,France,FRA,0.960846249106439,1.72951266706679,-0.535675352411374,2.19702761410431,2.11561337632233,1.93269216396395,2.70441232540712,3.68156659492998,4.12728810079999,3.49031308202079,2.20687346437187,0.388067654904816,1.10648328218559,2.88451587375155,1.98402907549109,2.7288912152416,2.41723250931915,0.437542427900468,-2.7438970459679,1.95529097198548,2.51348212616276,-0.142698671715209,0.635898172042573,0.893951523085732,1.12630800361177,1.05837500020505,2.42749610118534,1.91443407071144,1.67760102170497,-8.3141644196734,8.28517367975712
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3877119930291,9.33193706161732,4.91870927850722,6.56665616642049,12.3610668232866,6.93685764740302,9.96771188211211,0.40316609806348,4.55744853189017,2.37399773585678,7.13104911123806,6.58863193775345,6.92977665114984,5.73853943814906,1.54715309883279
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.52653442413848,-0.727941600362144,-3.57474884506634,-5.48485328659069,-10.6417884375032,-3.71472880583477,-3.30789306106368,1.12185542370497,-0.910711540106263,-0.893595299935654,1.08009141639074,1.06244817223416,2.09465430009932,-8.63033231021515,8.49427980853599
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Hungary,HUN,..,..,..,2.75218154363597,0.91704575379417,-0.451646527885757,1.4408486198751,3.66353001526882,..,..,..,..,..,..,4.19101838398099,4.11481574699117,-1.2611684082205,2.16774389528487,-4.33202922859384,0.695230677944153,1.78251826057685,-0.58350725021819,3.18217864372079,2.49952352940419,3.39399494753836,4.43470213575354,2.84525406034813,5.53977883696872,6.23457474354785,-4.32494867095966,6.35190923748799
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,12.9565657972145,3.17327605165205,-1.4917462702127,-2.18690382852479,2.37317279628625,6.40285912519425,1.5897446261195,2.22813400630422,2.31062855414483,5.78604585271083,2.45999380599082,8.14697925132184,8.52383694257482,3.93979571114525,3.15213632629327,5.27781314879812,8.4659382947127,0.313508908226254,0.570226187412601,5.8558528792916,2.71821239697694,-3.11401199383873,-1.53455531791926,4.8021680777601,-1.9070898456328,8.86569756117257,2.76461950273459,-1.90730471186463,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.03724695488397,6.03576058146875,5.38983325722361,4.6538327498111,4.93857762601569,5.16767206072555,5.07001446587614,5.35449599811011,4.98490167753761,-1.65035343796622,3.58882391506245
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Japan,JPN,3.46388918939473,1.05881858473491,-0.429734287452447,1.03574795275566,2.64997948804771,3.51350054740591,1.08829011003333,-1.34494756440408,-0.343508740613913,2.98955202177538,0.498102055477446,-0.0575993423963865,1.69232378414461,2.50615809829968,2.08387915772181,1.81054617043308,1.86153245476355,-1.63350571077386,-5.81636994242443,4.23142509135748,0.229287763635327,1.22592300601538,2.65887893497067,0.555520380128087,1.82749279570611,0.343421965924691,1.87154512984362,0.680004787609406,-0.159368044338166,-4.7336292821641,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Nigeria,NGA,0.549034727489413,3.06738955955093,-4.15337201524841,0.373486545758169,1.5476439038157,4.5992107163582,3.36830812544271,2.01102026307454,3.01400735994994,-3.3261612166895,10.5829660531401,14.2838411103275,5.92793664815609,9.8616294124831,5.57327924011773,13.3427515298725,3.74812603704673,7.10777921033932,7.60468139545374,7.50652278143133,5.44436744683196,4.64787898047953,6.882080019773,8.11886947001128,3.55394002989328,-1.08910439107942,0.0784266511206795,0.526158128292948,3.48362971995397,-2.31935561134625,3.12430316281558
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Uganda,UGA,5.66296209948965,2.13678832441462,9.8902114951825,6.36163580918696,12.0602495135899,9.40892105999743,5.64892372730741,5.06456073213467,7.93935081394774,1.61873640958051,3.81887251652392,9.79053595255621,6.57534157286983,6.13735967410376,6.08872082430565,11.2771751836739,8.9992310026971,8.84417192809272,6.97496943195426,5.56879747404781,9.53920838130612,3.22890550837533,3.48387102782198,4.9329651016381,5.62866032867315,4.92817857793402,2.51548260287744,1.05125067423484,3.34667247721366,1.127277812884,0.695952888633883
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Vietnam,VNM,..,..,..,..,..,8.60949920097713,7.46043422307656,5.12507803274576,5.17431254133875,7.16844165668195,6.27961434837951,6.04591037884153,6.95132533197382,7.24030449052829,7.53053012128164,6.64072485410054,6.47707382684901,5.44265404107583,4.08065141714611,7.40831340398915,6.66600479650465,5.03279275818261,5.32024704295877,5.98892114039768,5.66112590233136,6.09418615249619,6.20835771445934,8.5091917678473,7.44254237867399,3.72390381638277,1.65179242693607
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Argentina,ARG,3860,6060,7110,7600,7340,7700,8110,7990,7540,7430,6960,4020,3640,3360,4240,5460,6480,7630,7760,9270,10710,11890,12870,12350,12600,12220,13140,12430,11220,9010,9960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Australia,AUS,18240,18570,18950,18930,19370,20590,22060,21920,21590,21280,20310,20200,21370,25830,30730,34580,37370,42380,44080,46740,50400,60270,66050,65180,60490,54080,51490,53100,54900,53620,57170
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Brazil,BRA,2360,2320,2290,2590,3400,4370,5060,4920,4190,3910,3330,3080,2980,3340,3980,4830,6170,7590,8300,9610,11050,12270,12750,12080,10160,8890,8670,9140,9220,7820,7740
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belarus,BLR,..,1790,1600,1460,1370,1450,1540,1560,1410,1380,1300,1380,1630,2170,2820,3510,4310,5470,5660,6150,6340,6630,7030,7620,6750,5640,5320,5730,6370,6400,6940
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Central African Republic,CAF,470,470,440,360,350,290,300,270,270,250,250,250,250,290,320,340,370,400,460,480,500,530,350,360,370,380,400,450,470,460,480
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Canada,CAN,..,..,..,..,..,..,..,..,21450,22750,23110,23580,25480,29530,34310,37900,41550,44940,43230,44490,47190,51080,52800,52200,47590,43890,42900,45080,46540,43540,48310
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Chile,CHL,2590,3100,3430,3720,4410,5070,5610,5520,5150,5080,4820,4570,4620,5260,6270,7430,8790,10060,9980,10820,11970,14310,15230,14830,14210,13440,13340,14600,14830,12990,14780
